,url,text,publish_date,title,themes,media_id,media_url
0,http://www.nj.com/gloucester-county/index.ssf/2013/11/assault_rifles_in_south_jersey_police_cross_hairs_authorities_target_guns_with_devastating_capabilit.html,"Pictured are the assault rifles seized by Camden County police in 2013 as of Nov. 8. (Photo courtesy of Camden County Police Department) There are guns in South Jersey firing bullets that can slice through a police officer’s body armor, or the walls of several homes before stopping. It’s illegal to have them in  New Jersey, but you don’t have to travel far to buy one. And law enforcement officials know the Garden State’s ban isn’t going to stop a criminal — already intent on breaking plenty of other laws — from bringing one across state lines. That's partly why assault weapons — known for their devastating potential — show up enough in South Jersey police reports to warrant concern. That concern was renewed when authorities at first indicated such guns may have been used in the two latest Jersey-connected active shooter incidents — the killing of one and wounding of three at Los Angeles International Airport on Nov. 1 and the Paramus Mall incident Nov. 4 that ended in an apparent suicide. It turns out the guns allegedly used by 23-year-old Paul Ciancia and 20-year-old Richard Shoop were modifications that looked like assault rifles, authorities in both cases said.  But the real thing is never far away, as South Jersey statistics show. New Jersey law prohibits  possession of assault weapons by anyone except law enforcement or military personnel. A judge may also make exceptions for others under strict circumstances. State law defines an assault weapon as a semi-automatic handgun or rifle with a detachable ammunition magazine or “clip,” along with any two of the following: a folding or telescopic stock, a protruding pistol grip, a bayonet mount, a flash suppressor or mount, or a grenade launcher. A gun is semi-automatic when it is loaded with a magazine containing several rounds, and the user can fire a round with each squeeze of the trigger.  After each round is fired, another is automatically loaded into the chamber. A gun is automatic when the user can fire multiple rounds by holding in the trigger. Semi-automatic weapons, whether handguns or rifles, were used in the 2007 Virginia Tech incident, in the December 2012 Sandy Hook Elementary School shooting and in the 1999 Columbine High School shooting, as well as many other mass shooting incidents that have plagued the nation in recent years. A mix of weapons were used, including assault rifles. Such rifles are no stranger to Camden which, according to the FBI, was the nation's most dangerous city with a record 67 homicides in 2012. There, said Camden County Police Chief J. Scott Thomson, “assault rifles account for 3 percent of our violent gun crime incidents, which is consistent with other urban centers in the region. “However, we have been seeing an increase in the use of military-grade rifles among disputing drug gangs over the past year,” he said. Thomson pointed out an assault rifle’s ability to fire bullets through multiple walls or body armor. He added that “a bullet fired from one of these rifles has the potential to penetrate a three-quarter-inch-thick steel plate at close range.” Such guns also have magazines that can hold up to 30 bullets, “with each bullet having the energy to travel up to one mile with devastating capabilities. “The most prevalent assault rifle we see is the AK-47, which fires a 7.62 round,” Thomson continued. “To a lesser degree, we see crime scenes with .223 shell casings, which is indicative of an AR-15 (rifle), the civilian equivalent to the military’s M-16.” The AR-15 is very popular among gun enthusiasts. But it has also been a weapon of choice for several recent mass shooters. Adam Lanza carried a Bushmaster AR-15, aside from several handguns, when he entered Sandy Hook Elementary School in December. James Holmes also brought a variation of the AR-15 into the Aurora, Colo., movie theater in which he killed 12 people in July 2012. It was initially alleged that Ciancia used such a rifle at LAX. In Camden, whatever the type, authorities have seized seven assault rifles over the past 12 months, up from four during the previous period, Thomson said. Thomson added that his department has been “working feverishly with the ATF (Bureau of Alcohol, Tobacco, Firearms and Explosives) to stem the illegal flow of this type of devastating weapon into our city.” He pointed out that many assault rifle varieties can be bought at gun shows as close as Pennsylvania or Delaware. In Gloucester County, the number of arrests involving assault weapons has varied over the past few years. Gloucester County Prosecutor’s Office (GCPO) records show seven charges of violating the state’s assault weapons law in 2011, according to GCPO spokesman Bernie Weisenfeld. Three of those charges involved the same defendant, Weisenfeld added. The following year saw no such violations, but there have been two so far in 2013. It was unclear whether the most recent number included the Nov. 2 arrest of a Washington Township man accused of brandishing an AR-15 outside a township home. --- Contact staff writer Joe Green at 856-845-3300 ext. 253 or jgreen@southjerseymedia.com Note to readers: if you purchase something through one of our affiliate links we may earn a commission. Registration on or use of this site constitutes acceptance of our   User Agreement,  Privacy Policy and Cookie Statement,  and Your California Privacy Rights  (User Agreement updated 1/1/21. Privacy Policy and Cookie Statement updated 5/1/2021). Cookie Settings © 2021 Advance Local Media LLC. All rights reserved (About Us).  The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Advance Local. Community Rules  apply to all content you upload or otherwise submit to this site. Ad Choices",2013-11-10 06:00:00,Assault rifles like one Paul Ciancia allegedly used in LAX shooting in crosshairs of South Jersey police,,20120,http://www.nj.com
1,http://www.nj.com/morris/index.ssf/2013/11/zombies_bank_robbers_snacks_paintball_on_steroids_randolphs_indoor_shooting_range_expands.html," Gallery: RTSP expansion - NJ's indoor gun range gets bigger — Here's the thing about New Jersey: If you're packing heat, you'd better also be packing a sandwich. That's because in New Jersey, a gun owner can only transport the gun for extremely limited purposes, such as taking it from his or her home to a licensed shooting range. Deviation on that trip is illegal. So the munchies are a problem. ""If you want to go stop for a bagel, you're breaking the law,"" said  Peter Miscia of the newly renovated RTSP range in Randolph. That's why when RTSP held is grand re-opening this weekend, visitors found among the enhancements a self-serve cafe. It's a place where a gun owner — or any other visitor — can grab a bite without disrupting his or her day out at the range. It's one of the smaller touches to a massive expansion that took the 10,000 square foot gun shop and range — which was the first indoor shooting range in New Jersey to open in several years when it came onto the scene two years ago — to 35,000 square feet. The facility now includes training rooms and a dojo for martial arts lessons. A digital shooting simulator projects bad guys (abusive husbands, bank robbers ... even zombies) up onto a wall, where users can practice their shooting skills with real bullets, against (sometimes) realistic assailants without real bullets. • Follow us on Twitter • Like us on Facebook • NJ.com/morris A ""shoot house"" simulates a home or a school, providing a training ground RTSP hopes will prove useful for law enforcement — as real schools and community facilities aren't always eager to have people running around with guns, even off hours. Role-players and participants use paint-based ammunition — think paintball, but with a much more severe impact. A VIP room with a hefty admittance fee offers a place where VIP Club members (the fee to reserve a spot is a hefty $2,000) can relax in luxury, with signed sporting memorabilia, fanacy furniture, a non-alcoholic wet bar and a pool table on hand. And the range itself has been expanded from nine ports to 21, with a new room offering a more high-tech setup complete with remote-controlled robots bringing targets back and forth. Miscia said he and his partners, Rick Friedman and Brad Tremarol, originally planned to expand RTSP after about four years, if conditions seemed right. But they said they saw such strong interest from law enforcement and civilians over the last two years, they stepped up their timetable. Miscia, a former Montclair police officer, said he was worried after last year's school mass shooting at Sandy Hook Elementary School in Newtown, Conn. — when talk of stricter state and federal gun regulation was in the air — that new restrictions could hurt RTSP's business. ""What we do is a gamble,"" he said. ""One piece of legislation could shut us down."" But he said he and his partners were confident they could offer something to the general population and to police they won't find elsewhere in the area. ""We think there's a real place for this,"" he said. Note to readers: if you purchase something through one of our affiliate links we may earn a commission. Registration on or use of this site constitutes acceptance of our   User Agreement,  Privacy Policy and Cookie Statement,  and Your California Privacy Rights  (User Agreement updated 1/1/21. Privacy Policy and Cookie Statement updated 5/1/2021). Cookie Settings © 2021 Advance Local Media LLC. All rights reserved (About Us).  The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Advance Local. Community Rules  apply to all content you upload or otherwise submit to this site. Ad Choices",2013-11-05 10:48:47,"Zombies, munchies, martial arts and paintball on steroids: Randolph's indoor shooting range expands",,20120,http://www.nj.com
2,http://feeds.baltimoresun.com/~r/baltimoresun/news/local/rss2/~3/vJ-EXrh2hMg/story01.htm,Please enable Cookies and reload the page. This process is automatic. Your browser will redirect to your requested content shortly. Please allow up to 5 seconds… Redirecting…,2013-10-21 09:01:00,New Maryland mental health initiative focuses on identifying and treating psychosis,,34,http://www.baltimoresun.com/
3,http://www.huffingtonpost.com/2013/11/01/james-holmes-1st-statemen_n_4196045.html?utm_hp_ref=denver&ir=Denver,,2013-11-01 23:06:53,James Holmes' 1st Statements To Police Can Be Used In Court: Judge,,27502,http://www.huffingtonpost.com/#
4,http://www.huffingtonpost.com/mark-rubinstein/the-aftermath-of-battle_b_4254977.html,,2013-11-11 20:27:20,Mark Rubinstein:  The Aftermath of Battle,,27502,http://www.huffingtonpost.com/#
5,http://feeds.boston.com/c/35022/f/646951/s/3377bef6/sc/7/l/0L0Sboston0N0Cnews0Cnation0C20A130C110C0A80Cfamily0Enavy0Eyard0Eshooting0Evictim0Efiles0Eclaim0C8ao1dd8BLs2AaH75UC6ZHP0Cstory0Bhtml/story01.htm,Feed Address: HTTP Error (Code) and Message: (404) Feed not found error: FeedBurner cannot locate this feed URI.,2013-11-08 19:42:57,Family of Navy Yard shooting victim files claim,,15,https://www.bostonglobe.com/
6,http://www.huffingtonpost.com/2013/11/11/child-sex-abuse-at-fort-meade_n_4256287.html?utm_hp_ref=politics&ir=Politics,,2013-11-11 20:54:56,FBI Investigating Possible Child Sex Abuse At Fort Meade,,27502,http://www.huffingtonpost.com/#
7,http://www.twincities.com/national/ci_24483699/probe-police-unit-told-stand-down-at-navy?source=rss,"GET BREAKING NEWS IN YOUR BROWSER. CLICK HERE TO TURN ON NOTIFICATIONS. X OUR PICKS: WASHINGTON—It was reasonable for officials to reroute a Capitol Police tactical squad away from the Washington Navy Yard rampage amid concerns about possible threats to the U.S. Capitol after the officers got stuck in traffic, according to a report released Friday that defends the decision. The officers in the specially trained unit, which handles crises such as mass shootings, tried to respond to the Navy Yard but could not even reach the command post there because of traffic snarls caused by emergency vehicles, according to the two-page document. There were also no demands for additional Capitol Police resources beyond the teams that were already there and commanders were faced with “the potential of threats or secondary attacks” to the Capitol building, the report states. The unit was directed to the Capitol more than a half-hour after the first reports of the attack. “Everyone’s intentions were the right intentions ’cause they’re the type of people who want to go,” Capitol Police Chief Kim Dine said in an interview. “That’s what they want to do. We respect that and appreciate that.” Dine called for a review into the response to the Sept. 16 shooting amid reports that a Capitol Police supervisor had directed the Containment and Emergency Response Team to stand down and not respond to the rampage. The Capitol Police Board, which oversees the agency, initiated the investigation at Dine’s request and released a summary of a review team’s findings on Friday. Senate Sergeant at Arms Terrance Gainer, who serves on the board, said at the time the investigation was announced that the reports, if true, would represent an “unbearable failure.” But he said Friday that the reality uncovered by a special review team was far more nuanced, and that the decision to recall the four-member unit made sense in light of the overall circumstances. “It was reasonable to have them come back,” he said. Gainer, a former Capitol Police chief, said while he understood the inclination to second-guess the decision he did not think it was appropriate to speculate whether the unit would have made a difference if allowed inside the building. Tactical officers from multiple other law enforcement agencies also responded to the rampage and the gunman was killed during a police shootout. “These are very fluid, fast-moving events and they’re sort of multilayered,” Dine said. The Capitol Police is responsible for protecting congressional buildings as well as members of Congress and their families. But its units sometimes respond to emergencies away from the Capitol complex. On the day of the shooting, two motorcycle units deployed to the Navy Yard to help with traffic control, along with another team that helped protect the perimeter and a sergeant who served as a command post liaison, according to the report. The gunman, Aaron Alexis, a 34-year-old former Navy reservist and government contractor who worked at the Navy Yard, killed 12 people before being shot to death by police. The FBI has said he was experiencing delusions in the months leading up to the shooting, leaving behind writings indicating that he believed he was being bombarded by extremely low frequency radio waves. The review team conducted dozens of interviews and evaluated radio transmissions and command center incident logs. Several other recommendations were made as part of the investigation, including improving communication between different Capitol Police units during an emergency. The full report was not publicly released. Dine said in an email to the department that the report “will truly help our Department moving forward.” ———— Follow Eric Tucker on Twitter at http://twitter.com/etuckerAP Sign up for Newsletters and Alerts As you comment, please be respectful of other commenters and other viewpoints. Our goal with article comments is to provide a space for civil, informative and constructive conversations. We reserve the right to remove any comment we deem to be defamatory, rude, insulting to others, hateful, off-topic or reckless to the community. See our full terms of use 
			here.",2013-11-08 19:27:56,Probe: Police unit told to stand down at Navy Yard,,52,http://www.twincities.com/
8,http://www.huffingtonpost.com/2013/11/11/jana-winters-fox-news-trial-sources_n_4255547.html?utm_hp_ref=media&ir=Media,,2013-11-11 18:36:33,"Lawyers Of Jana Winters, Fox News Reporter, Seek To Protect Confidential Sources",,27502,http://www.huffingtonpost.com/#
9,http://hosted.ap.org/dynamic/stories/V/VA_VIRGINIA_TECH_LAWSUIT?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT,,2013-10-31 14:56:07,Justices reverse wrongful death Va. Tech verdict,,25,http://www.ocregister.com/
