,url,text,publish_date,title,themes,media_id,media_url
0,http://feedproxy.google.com/~r/breitbart/~3/w_o2uXEzcGk/,"MALMO, Sweden – After years in the military and police dealing with bombs and mines in ex-Yugoslavia, Lebanon and Iraq, Goran Mansson is now back home advising Swedes what to do if they find an unexploded grenade on their street or in a playground. As bomb squad chief in the western port city of Malmo, Mansson has been busy with a dozen grenade attacks in the last few months. They have shocked a Nordic country that prides itself on safety, led to worries criminality is out of control and given political fodder to a resurgent far-right that blames immigrant gangs for the violence. “It is strange to be doing almost the same in Malmo that I was doing in Iraq,” Mansson said at his headquarters where unexploded grenades – manufactured in ex-Yugoslavia – were neatly lined up on his desk. The attacks, as well as other bombs placed in cars and parks, have wounded two people this year but not killed anyone. The pattern of targets – from flats to offices and one building housing a Ramadan celebration – appears random. No one has been arrested. The best guess, experts say, is a gang turf war that could easily see fatalities as tit-for-tat attacks spiral. Iraqi-born Ghanem Almanei described the attack on the Ramadan celebration, attended by some 50 people. “It was a really big bomb. It was women, girls inside.” said Almanei, his voice shaking, half-an-hour after men on motor bikes threw a grenade against the building. “I don’t feel safe now in this country.” These incidents have focused attention on gang-related violence in one of Sweden’s most segregated cities where unemployment rates top 40 percent in some deprived, mainly immigrant areas. The bomb and grenade attacks – in six months already near the total level of 2014 – came the same year as a mass shooting in the nearby city of Gothenburg. Two masked men opened fire in a bar, killing two and wounding at least 10 people. “These attacks are creating terror and it plays into the hand of the far right” said Joakim Palmkvist, a Swedish journalist and author of Mafia War. “The general effect is scaring the public to an extent that has been unknown before.” While most Swedes are open to immigrants, the far right Sweden Democrats became the third biggest party in parliament in last year’s election, in part by demanding a clampdown on immigration and crime. “This (wave of grenade attacks) is because we have segregation in Sweden and most of it is in Malmo,” said Jorgen Grubb, Sweden Democrats chairman in Malmo. “It’s always people from other countries that do these things. What Malmo needs is to put up a red stop sign.” But the city’s most infamous killer was Swedish-born – Peter Mangs was arrested in 2010 for three murders and 13 attempted murders over a seven-year period, a string of shootings in Malmo targeting immigrants. Smuggling Hub Sweden With a population of just 300,000, Malmo has long been a smuggling hub due its closeness to Denmark, with which it has been connected by a bridge to Copenhagen since 2000. Around a third of the city’s population are immigrants – double the national average, and nearly one in three is unemployed. Among young immigrants, the rate is nearly 40 percent – Somalis, Iraqis, Bosnians and Iranians squeezed into concrete tenement blocks. Gangs began here decades ago as motorcycle groups and were increasingly dominated by immigrants, thanks to an influx in the 1990s of refugees of Balkan wars and then immigrants from the Middle East, Africa and eastern Europe. It is this mixture of poverty, joblessness and immigrants that has given Malmo a reputation as Sweden’s roughest city – what some newspapers have called Sweden’s “Chicago”. Most grenades have been smuggled from the Balkans to Malmo, a gateway to the rest of Scandinavia for drugs and arms. The leader of one main gang is said to be a Serbian who came to Sweden as a refugee in the 1990s. Palmkvist says grenades can be bought in the black market for a little as 70 dollars each. “Terror is not just about a lone gunman,” author Palmkvist said, referring to attacks by a 22-year-old man on a synagogue and free speech event in Copenhagen – a short car ride across a bridge from Malmo – that killed two people in February. “Terror is also about a lot grenades being thrown.” The city’s main mosque has suffered several arson attacks. Jewish groups have warned of growing anti-Semitic attacks. Two schools were closed this year due to violence among students. With its street cafes and gentrifying old port, Malmo still seems a picture of Swedish prosperity. In the poorest districts, carefully tended gardens and children’s parks compare favourably with some of Europe’s inner cities. But that has not stopped a sense of fear in the city. “I feel very concerned. I have a daughter who is growing up here,” said Kristin Lidgren, who works with a theatre group. “The danger is young people take this way of criminal life as normal.” With no arrests after the recent attacks, local media have criticised police for being undermanned as officers head to the beach, underscoring what some argue is complacency and resignation on the part of the authorities. “It’s the summer and many police are on holidays.” said Palmkvist. “Welcome to Sweden.” London / EuropeMalmoSweden . Please let us know if you're having issues with commenting. Protect Yourself From Big Tech! Thank You!   Copyright © 2021 Breitbart",2015-08-09 06:55:07,Constant Grenade Attacks Feel Familiar to Bomb Disposal Troops Redeployed From Iraq to Sweden,,19334,http://www.breitbart.com
1,http://feeds.foxnews.com/~r/foxnews/national/~3/C-obLI5uPsA/,"This material may not be published, broadcast, rewritten,
                          or redistributed. Â©2020 FOX News Network, LLC. All rights reserved.
                          Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper. It seems you clicked on a bad link and stumbled upon our 404 page This material may not be published, broadcast, rewritten, or redistributed. Â©2020 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",2015-08-09 10:45:56,"Even after 100 years, town debates what to do with painful memories of Leo Frank's lynching",,1092,http://www.foxnews.com/
2,http://www.chron.com/news/houston-texas/houston/article/DA-no-brainer-on-seeking-death-penalty-for-6435167.php,"David Conley is led into court to make his first court appearance Monday, Aug. 10, 2015, in Houston. Conley, who has a violent criminal history, entered a Houston home through an unlocked window and fatally shot a woman he'd previously dated, her husband and six children, including a boy believed to be his own son, authorities said. He is charged with capital murder in the deaths (AP Photo/David J. Phillip) David Ray Conley III, 49, is charged with multiple counts of capital murder, was ordered held without bail in the deaths of six children and two adults. Harris County Sheriffs Office deputies investigate after finding eight people dead inside a home in the 2200 block of Falling Oaks Road, Sunday, August 9, in Houston. Three adults and five children are dead, and a 49-year old male suspect surrendered. Wendy Antonio (left-right), Carlos Sanchez, Valerie Perdomo and Thania Perdomo brought flowers and offered prayer at a memorial outside of the home of Valerie Jackson, 2211 Falling Oak, where 6 children and two adults were murdered Saturday night. ""I don't want to cry anymore"" Antonio said Monday, Aug. 10, 2015, in Houston. Harris County District Attorney Devon Anderson said Monday that seeking the death penalty for a Houston man accused of killing six children and two adults is a ""no-brainer."" ""After we have indicted the defendant for capital murder, then (prosecutors and investigators) begin investigating him for the decision whether to seek death, so we're talking about a span of three to four months before that decision will be made,"" she said. ""On the face of it, it seems like a no-brainer, but we take a lot into consideration."" Dressed in the yellow jail uniform of a high-profile inmate, David Ray Conley, 48, appeared before state District Judge Vanessa Velasquez who heard the allegations behind three capital murder charges. Conley was arrested after surrendering to sheriff's deputies late Saturday night following a police standoff outside a house in northwest Harris County. Authorities said he had broken in through a window, armed and with handcuffs, and methodically shot his estranged ex-girlfriend Valerie Jackson, her husband and six children, including his own son, one by one in the head. All eight died in the house. Authorities identified the dead as Valerie Jackson, 40, Jonah Jackson, 6; Trinity Jackson, 7; Caleb Jackson, 9; Dwayne Jackson Jr., 10; Honesty Jackson, 11; Nathaniel Conley, 13; and Dwayne Jackson, 50. Prosecutors said Valerie Jackson texted her mother that she was being held at gunpoint. Anderson said Valerie Jackson's mother then did what any mother would do from four states away — she called 911. ""My heart goes out to the mother who received the text from her daughter that she was in trouble,"" she said. ""She was able to get a text off to her mom, saying she was being held at gunpoint."" READ MORE: Details of suspect's relationship with victims emerge Conley, who has an extensive criminal record, has looked across the courtroom to see Anderson at least once before. In 2000, Valerie Jackson filed charges of assault against Conley. Because of his earlier record, Conley faced 25 years to life in prison. Another prosecutor handled the case, which lingered on the docket about two years before Anderson approved a plea deal sentencing Conley to five years behind bars. The case fell apart before trial when Jackson recanted, first saying Conley did not do it, then accusing an ex-boyfriend of the crime. Photos: Memorial appears at site of Falling Oaks massacre In a mandatory memo to Conley's defense attorney about exculpatory evidence, prosecutors outlined that Jackson changed her story at least twice. Prosecutors also told the defense that she had been convicted of prostitution three times in 2001 and trespassing in 1995. She was also involved in court proceedings in other counties for bail jumping, theft of service and check forging, for which she apparently received probation, court records show. At the time, she had open warrants for theft and bail jumping in Wisconsin. Conley had filed a police report against Jackson before the assault, alleging that she took his car.""It appears we took the plea deal because the complainant recanted her story numerous times,"" said DA spokesman Jeff McShan. ""She even came to court to recant.""  RELATED: Weekend killings hold a grim spot in Houston's history On Monday, Anderson compared the tragedy to the mass shooting last year in Spring that killed six members of the Stay family, including four children. ""I didn't think the Stay family case could be beat,"" Anderson said. ""I didn't ever think we'd see anything as horrifying as that, and we have now."" Stephen Stay, 39; his wife, Katie, 34; and their children, were slain in an execution-style shooting in July 2014 when, authorities allege, a former member of their extended family came searching for his ex-wife, who was not in the home. Ron Haskell, then 33, disguised himself as a FedEx delivery man, forced his way into the home, tied up family members, then shot them, investigators said. The oldest daughter, then-15-year-old Cassidy Stay, survived a gunshot wound and called authorities. Haskell remains in the Harris County jail on charges of capital murder. Anderson said Conley's case will be handled by prosecutors Alycia Harvey and Marie Primm.""He killed an entire family,"" Harvey said after the brief hearing. ""He killed a husband, a wife and their children."" She would not speculate on a motive for the alleged capital murder. Conley will remain in jail without bail, the judge ruled Monday. Meanwhile, scrawls of children's chalk in blue, white and pink adorned the concrete driveway and wooden fence at the home where the massacre took place. ""Caleb,"" the name of a 9-year-old victim is written on the driveway beside several hearts. Neighbors aren't sure how long it had been there, as the children were always playing in the front yard and drawing with chalk. A memorial of candles, flowers and children's toys including bicycles, stuffed animals and sports gear was growing bigger by the hour Monday as well wishers came and went from the home's front porch. The names of the eight victims were written on yellow Post It notes stuck to a piece of white poster board: Nate, Dwayne Jr, Trinity, Jonah, Caleb, Honesty, Dwayne and Valerie their mother. There were also notes from the children's friends. ""I really miss you Dwayne. You are my best boy,"" says one. ""I hope to see you again if that really wasn't your body."" Another note was stuck to the top of a box of sneakers. ""These are the shoes you wanted bro,"" it reads. ""I love and miss you.""  Brian Rogers covers Houston crime and courts. A licensed attorney who loves telling stories, Brian covers breaking news, civil and criminal trials, and the political underpinnings of criminal justice. Dane Schiller has been a professional journalist for more than 20 years. He's been based in Texas, California and Mexico. He graduated from The University of Texas at Austin, speaks fluent Spanish, and served in the U.S. Navy. Dane is currently a senior reporter on the Houston Chronicle's investigative, projects and enterprise team.",2015-08-10 10:23:19,DA: 'no-brainer' on seeking death penalty for mass shooting suspect,,10,http://www.chron.com/
3,http://blog.cleveland.com/letters/2015/08/abortion_letter_to_the_editor_11.html,"On page A12 of the July 26 paper in the world of crime statistics, an incident with a total of three dead, including the gunman, would not traditionally qualify as a ""mass shooting,"" even though that's what the Lafayette shooting was. The standard has traditionally been four dead, but a federal law passed in 2013 after the Sandy Hook shooting in Newton, Conn. changed it to three deaths. What about the abortion chambers across the country, where countless hundreds or thousands are slaughtered weekly? Yes, we hear now, ""black lives matter?"" What about the ""unborn lives matter too?"" You usually only make mention on the anniversary of the date of legalization Jan. 22, 1973. But this is the most abhorrent statistic of all time. For they can't speak for themselves! Linda Murray, North Olmsted Note to readers: if you purchase something through one of our affiliate links we may earn a commission. Registration on or use of this site constitutes acceptance of our   User Agreement,  Privacy Policy and Cookie Statement,  and Your California Privacy Rights  (User Agreement updated 1/1/21. Privacy Policy and Cookie Statement updated 5/1/2021). Cookie Settings © 2021 Advance Local Media LLC. All rights reserved (About Us).  The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Advance Local. Community Rules  apply to all content you upload or otherwise submit to this site. Ad Choices",2015-08-10 12:35:29,Those killed in abortions can't speak for themselves: Letter to the Editor,,1641,http://www.cleveland.com/
4,http://www.mercurynews.com/crime-courts/ci_28620008/maddy-middleton-murder-authorities-explore-links-between-murder?source=rss,"Trending:  Madyson Middleton  Courtesy Instagram -- A frame grab of a post from the Instagram account belonging to Adrian Jerry Gonzallez, the 15-year-old Santa Cruz resident who is accused of allegedly raping and murdering 8-year-old neighbor Madyson ""Maddy"" Middleton on Sunday, July 26, 2015. According to Santa Cruz Police and FBI investigators, Gonzallez allegedly lured Middleton into his family's neighboring Tannery Arts Center apartment, where he raped and murdered her, then dumping her body into a recycling bin in the garage beneath the apartmetn complex. He is pictured here in front of the Tannery Arts Center apartments where he and Maddy Middleton lived. FAIR USE - DO NOT CROP/MM  Adrian Jerry Gonzalez, the 15 year-old accussed killer of eight year-old Madyson Middleton, enters Judge Timothy Volkmann's courtroom Thursday morning flanked by Public Defender Larry Biggam and attorney Leila Sayer. (Dan Coyro -- Santa Cruz Sentinel)  SANTA CRUZ — Investigators are exploring potential links between Madyson Middleton murder defendant A.J. Gonzalez and a shooting threat against Santa Cruz High School in November. Gonzalez, 15, is accused of killing 8-year-old Madyson at the Tannery Arts Center in Santa Cruz on July 26. Gonzalez referred to “crippling anxiety” on Instagram posts before his arrest, and that phrase matched a comment made by the person who claimed responsibility a November shooting threat at Santa Cruz High. Santa Cruz Deputy Police Chief Steve Clark said police are aware of the language similarities. He did not confirm or deny whether Gonzalez is a suspect in the shooting threat. “Right now, our focus is on completing the homicide investigation for Madyson,” Clark said Aug. 4. Classes at Santa Cruz High were canceled Nov. 19 after someone emailed the school’s principal and threatened a mass shooting. Police and school leaders decided to close the school for a day and no one was injured. That week, a Sentinel reporter was contacted anonymously through Twitter and email by someone who said they attended the school and made the threat “simply for the thrill.” The person had the specific wording of the original threat email to the principal, which police had not released publicly. Police confirmed then that the wording matched. The person also contacted Santa Cruz police through anonymous emails, but was never arrested in part because the emails were bounced off overseas computer servers through a Tor network, which makes them harder to trace. In emails, the person who contacted the Sentinel said he was wracked with guilt about the shooting threat and had “crippling” anxiety. During the past two years, Gonzalez posted pictures and captions on Instagram using the handle @AwkwardYoYoer and also referenced “crippling anxiety.” In 2013, when Gonzalez was in middle school, he sent a Facebook message to a friend that said, “Something big is going to happen in high school.” The friend told the Sentinel that Gonzalez often said he was depressed and was sometimes suicidal. In the fall of 2014, Gonzalez was a freshman at Santa Cruz High. The person who contacted the Sentinel after the shooting threat said he was 16 and a sophomore, but he later said he lied and was actually a junior. Monday, Santa Cruz County District Attorney’s Office spokesman Paul Mangasarian said prosecutors could not say whether they too were exploring links between Gonzalez and the school shooting threat. District Attorney Jeff Rosell did not return calls seeking comment. “At this point we’re being pretty conservative with the information we’re putting out there on this case,” Mangasarian said. Meanwhile, two weeks after Maddy’s death, officials involved with the case have not yet released the girl’s cause and manner of death, typically a routine item. Santa Cruz County Coroner’s Office spokesman Lt. Kelly Kent said Santa Cruz police issued a hold on the information, while police officials deferred all media questions to the Santa Cruz County District Attorney’s Office. Previously, Rosell said his office would not typically release that type of information, but has not responded to several follow-up calls. Santa Cruz police ask anyone with information to call investigations at 831-420-5820, the anonymous tip line at 831-420-5995 or leave a tip at www.santacruzpolice.com or by the mobile application at m.santacruzpolice.com. Staff writer Jessica A. York contributed to this report. —— (c)2015 the Santa Cruz Sentinel (Scotts Valley, Calif.) Visit the Santa Cruz Sentinel (Scotts Valley, Calif.) at www.santacruzsentinel.com Distributed by Tribune Content Agency, LLC. AMX-2015-08-11T05:16:00-04:00 Get Morning Report and other email newsletters",2015-08-11 09:18:51,"Maddy Middleton murder: Authorities explore links between murder defendant, Santa Cruz High shooting threat",,35,http://www.mercurynews.com/
5,http://www.huffingtonpost.com/pam-stucky/post_9902_b_7962806.html?utm_hp_ref=books&ir=Books,,2015-08-11 12:37:01,"""We Are All Broadcasters"": Q&A with Michelle Gielan on Her New Book, <em>Broadcasting Happiness</em>",,27502,http://www.huffingtonpost.com/#
6,http://www.chron.com/opinion/letters/article/Wednesday-letters-Protecting-families-Iran-Ray-6438597.php,"Protect families  Regarding ""8 dead in family massacre"" (Page A1, Monday), I was sick to my stomach after learning the horrific details of yet another mass shooting that claimed the lives of eight people - six of them children - in Houston. A man with a violent and criminal past broke into his ex-girlfriend's home, handcuffed everyone inside, and shot them execution-style in their bedrooms. If you think shootings of this nature are rare, think again: This is the ninth domestic mass shooting in Texas since 2009. Saturday's tragedy occurred just miles from a similar shooting nearly one year ago in Spring - my hometown - when a man shot and killed six people, including four children. The national media tends to publicize mass shootings that are ""random"" by nature. But it is extremely important to take note that most mass shootings are tied to domestic abuse. Everytown for Gun Safety published an analysis of mass shootings from 2009 to 2014 that revealed that in 57 percent of mass shootings, the shooters killed intimate partners or other family members. And while these tragedies keep tallying up, our state's elected officials have done nothing to curb gun violence. For the members of the Texas Legislature, I have one question: Are you going to continue to cater to the gun lobby agenda of more guns in more places, no questions asked, or are you going to step up to protect our Texas women and families by working harder to keep guns out of the hands of domestic abusers and other dangerous people? Texas Moms anxiously are awaiting your answer. Stephanie Lundy, member Texas Chapter of Moms Demand Action for Gun Sense in America  Focus on Iran deal Regarding ""Iran nuke agreement may survive despite Democrat defections"" (Page A7, Saturday), President Obama has made many factually inaccurate statements in his arguments in support of the Iran agreement. For example, Obama has claimed that the people who oppose the Iran agreement are the same people who favored the Iraq war. This is not true. All the following oppose the Iran agreement, but none supported the Iraq war: Christians United for Israel, American Israel Public Affairs Committee, Anti-Defamation League, American Jewish Committee, American Jewish Congress, Hadassah, B'nai Brith, Houston Jewish Federation and many other local Jewish Federations across the country. Argumentative misstatements of the facts should not divert attention from the many deficiencies and weaknesses in the Iran agreement. Those deficiencies and weaknesses should be the focus of our attention. Melvin Dow, Houston  Ethics, morals and NFL Regarding ""Skip the piousness and give Rice a call"" (Page C1, Monday), this is the issue: winning at all costs, and to hell with ethics and morals. Perhaps Ray Rice could do better by finishing his education and helping others beat the cycle of domestic violence. This job (the NFL) is of a high enough profile and pay grade that only those of the highest athletic, ethical and moral character should be considered. Robert Turner, Pearland",2015-08-11 19:00:00," Wednesday letters: Protecting families, Iran, Ray Rice ",,10,http://www.chron.com/
7,http://www.startribune.com/nation/321761941.html,"We’re sorry. The page you were looking for couldn’t be found, or may have been moved. Try searching again Report a broken link Go back to the home page Visit our site index © 2021 StarTribune. All rights reserved.",2015-08-13 12:15:37,"University of Texas moving Jefferson Davis statue, other Confederate figures will stay",,19,http://www.startribune.com/
8,http://feeds.foxnews.com/~r/foxnews/national/~3/g_Fp9jgb4jI/,"This material may not be published, broadcast, rewritten,
                          or redistributed. Â©2020 FOX News Network, LLC. All rights reserved.
                          Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper. It seems you clicked on a bad link and stumbled upon our 404 page This material may not be published, broadcast, rewritten, or redistributed. Â©2020 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",2015-08-13 12:11:00,"University of Texas moving Jefferson Davis statue, other Confederate figures will stay",,1092,http://www.foxnews.com/
9,http://www.chron.com/crime/article/31-fascinating-sketches-of-famous-court-cases-6443487.php,"In a courtroom sketch drawn by Mona Shafer Edwards, actress Lindsay Lohan is shown in handcuffs as she is taken into custody at court in Beverly Hills, Calif., on Tuesday, July 20, 2010. A courtroom artist's sketch shows Lynette Fromme (left) throwing an apple at U.S. Attorney Dwayne Keyes during a hearing in Sacramento, Calif., on December 17, 1975. Fromme was on trial for attempting to kill President Gerald Ford. In a courtroom sketch, Barry Bonds answers a question during his arraignment in San Francisco. Bonds is accused of repeatedly lying when he testified under oath that he never knowingly used performance enhancing drugs. A sketch shows Roger Clemens in court in the first trial. Judge Miriam Goldman Cedarbaum, left, listens as Mariana Pasternak, right, testifies in this courtroom sketch Thursday, Feb. 19, 2004 in the trial of Martha Stewart, center. Pasternak, whose friendship with Stewart goes back 20 years, said Stewart confided to her just after she sold the stock that ImClone CEO Sam Waksal had tried to sell his own shares. A courtroom sketch of Paris Hilton at her hearing on Friday. She crumpled into tears when the judge announced that she was remanded to L.A. County Jail. U.S. District Judge Lucy Koh is shown in this courtroom sketch during Apple Inc vs Samsung Electronics Co Ltd case in U.S. District Court, Northern District of California in San Jose, California, April 1, 2014. An Apple Inc attorney said the iPhone contains more than 200 inventions and the company deserves legal protection against Samsung, as the rivals returned to court on Tuesday for opening statements in their long-running patent battle. In this courtroom sketch Drew Peterson, right, address the court and Judge Edward Burmila during Peterson's sentencing at the Will County Courthouse for the 2004 murder of his third wife Kathleen Savio Thursday, Feb. 21, 2013, in Joliet, Ill. Burmila sentenced Peterson to 38 years in prison. In this courtroom sketch, former Penn State University assistant football coach Jerry Sandusky listens to opening statements during the first day of his child sexual abuse trial at the Centre County Courthouse in Bellefonte, Pa., Monday, June 11, 2012. Sandusky is charged with 52 counts of child sexual abuse involving 10 boys over a period of 15 years. In this courtroom sketch, Karl Rominger, left, attorney for Jerry Sandusky, right, listen as the testimony of Penn State assistant football coach Mike McQueary is reenacted at the request of the jury during the second day of jury deliberations in Sandusky's child sexual abuse trial at the Centre County Courthouse in Bellefonte, Pa., Friday, June 22, 2012. Sandusky is charged with 52 counts of child sexual abuse involving 10 boys over a period of 15 years. In this Tuesday, June 9, 2015 courtroom sketch, former House Speaker Dennis Hastert sits in federal court in Chicago where he pleaded not guilty to charges that he violated banking rules and lied to the FBI in a scheme to pay $3.5 million in hush money to conceal misconduct from his days as a high school teacher. In this courtroom sketch, Boston Marathon bomber Dzhokhar Tsarnaev, center,  stands with his defense attorneys as a death by lethal injection sentence is read at the Moakley Federal court house in the penalty phase of his trial in Boston, Friday, May 15, 2015. The federal jury ruled that the 21-year-old Tsarnaev should be sentenced to death for his role in the deadly 2013 attack. In this courtroom sketch, Khairullozhon Matanov, second from left, with attorney Paul Glickman, left, appears in federal court before Magistrate Judge Marianne B. Bowler, right, Friday, May 30, 2014, in Boston. Matanov, a friend of the brothers suspected of carrying out the 2013 Boston Marathon bombings, faces federal charges he destroyed, altered and falsified records, and made false statements to obstruct the investigation into the bombings. Matanov, arrested Friday morning at his apartment in Quincy, Mass., is a legal resident of the U.S. originally from Kyrgyzstan. In this courtroom sketch, William Campbell, Jr., father of Boston Marathon bombing victim Krystle Campbell, is depicted on the witness stand during the first day of the penalty phase in the trial of Boston Marathon bomber Dzhokhar Tsarnaev, Tuesday, April 21, 2015, in federal court in Boston. Krystle Campbell was one of three who died after two bombs went off near the marathon finish line in 2013. A courtroom sketch of the Lindsay Lohan hearing at the Beverly Hills Courthouse in Beverly Hills, Calif., Friday, Sept. 24, 2010. A courtroom sketch of the Lindsay Lohan hearing at the Beverly Hills Courthouse in Beverly Hills, Calif., Friday, Sept. 24, 2010. In this courtroom sketch, Jared Loughner is lead into the courtroom by a U.S. Marshal prior to sentencing in U.S. District Court Thursday, Nov. 8, 2012, in Tucson, Ariz. U.S. District Judge Larry Burns sentenced Loughner, 24, to life in prison, for the January 2011 attack that left six people dead and Giffords and others wounded. Loughner pleaded guilty to federal charges under an agreement that guarantees he will spend the rest of his life in prison without the possibility of parole. A sketch by British court artist Richard Cole shows from left, civilian defense counsel Paul Bergrin, Sgt. Javal S. Davis, defense counsel Capt. Scott Dunn, trial counsel Capt. Christopher Graveline, and Judge Col. James Pohl in the courtroom at the Convention Center, located in the heavily guarded ""Green Zone"", in Baghdad, Iraq, Monday, June 21, 2004. Military judge Pohl declared the notorious Abu Ghraib prison a crime scene that cannot be dismantled, as U.S. President George W. Bush had offered. In this Monday, April 27, 2015 sketch by courtroom artist Jeff Kandyba, Aurora theater shooting defendant James Holmes is depicted as he sits in court at the Arapahoe County Justice Center on the first day of the Holmes trial, in Centennial, Colo. As the trial begins, the question isn't whether Holmes killed 12 people and wounded 70, but whether he was sane at the time of the killings. In this courtroom sketch, suspect James Holmes, third from right, sits in district court Monday, July 30, 2012, in Centennial, Colo. Holmes was charged Monday with 24 counts of murder and 116 counts of attempted murder in the shooting rampage at an Aurora movie theater. The July 20 attack at a midnight showing of the new Batman movie left 12 people dead and 58 others injured. In this courtroom sketch, Army Pfc. Chelsea Manning, second from left, sits as his attorney, David E. Coombs, speaks during a military hearing in Fort Meade, Md., Friday, Dec. 16, 2011, that will determine if Manning should face court-martial for his alleged role in the WikiLeaks classified leaks case. Manning is suspected of being the source in one of the largest unauthorized disclosures of classified information in U.S. history. In this courtroom sketch of court proceedings in the court martial of U.S. Army Maj. Nidal Malik Hasan, Hasan, right, and his defense attorney, Lt. Col. Kris Poppe, left, are shown, Wednesday, Aug. 21, 2013, in Fort Hood, Texas. Hasan rested his case Wednesday without calling any witnesses or testifying in his own defense. Hasan is accused of killing 13 people and wounding more than 30 others at the Texas military base in November 2009. In this courtroom sketch, former Illinois Gov. Rod Blagojevich, left, speaks before U.S. District Judge James Zagel at his sentencing hearing at federal court in Chicago, Wednesday, Dec. 7, 2011. In this courtroom sketch, Cook County Judge Charles Burns listens as singer and actress Jennifer Hudson testifies Monday at the murder trial of William Balfour, who is charged with killing three of her relatives. John Nelson, center, testifies in the fraud and conspiracy trial of former Enron executives Jeffrey Skilling, left, and Kenneth Lay in this courtroom sketch from March 14, 2006, in Houston.  (PAT LOPEZ / AP) In this pool photo of a sketch by courtroom artist Janet Hamlin and reviewed by the U.S. Department of Defense, the self-proclaimed terrorist mastermind Khalid Sheikh Mohammed, wearing a camouflage jacket and white turban, is seen during a break in the pretrial hearings at the Guantanamo Bay U.S. Naval Base in Cuba, Monday, June 17, 2013. Five Guantanamo Bay prisoners accused of helping orchestrate the Sept. 11 terrorist attacks returned to court Monday as arguments resumed over the preparations for a trial that remains distant. In this courtroom sketch, by Christine Lemarie, Carlos the Jackal, 62-year-old Venezuelan whose real name is Ilich Ramirez Sanchez, top, and his wife and lawyer Isabelle Cortant-Peyre, are shown in Paris Monday Nov. 7, 2011 on the first day of a trial for four deadly attacks in France in 1982-1983. Carlos, already convicted in 1997 of a triple murder in Paris, and serving a life sentence, goes before a special court on terrorism-linked charges and a panel of anonymous magistrates will be his judges during the six-week trial. This October 18, 2010 courtroom sketch shows four suspects in federal court in New York. Four New York men on Monday were convicted of plotting to blow up synagogues and shoot down US military aircraft after a trial hinging on the testimony of a paid FBI informant, the federal prosecutor's office said. James Cromitie (4th L) and three others had been accused of wanting to destroy the Jewish house of worship and a Jewish community center in the Bronx, as well as to fire Stinger missiles at planes at a nearby Air National Guard base.They face sentences of up to life in prison. Cromitie, David Williams (2nd L), Onta Williams (3rd L), and Laguerre Payen (L) were arrested on May 20, 2009 in a dramatic scene when they had just planted what they believed to be New York-based sketch artist Jane Rosenberg delighted the Internet on Wednesday with an unintentionally hideous drawing of New England Patriots quarterback and not-hideous guy Tom Brady. She apologized to the football star through the New York Times that evening: “I’m getting bad criticism that I made him look like Lurch,” she said, referring to the Addams Family character. “And obviously I apologize to Tom Brady for not making him as good-looking as he is.” This is no doubt the worst sketch of Tom Brady ever created pic.twitter.com/mFuHjfF3kS Brady is in court (in a courtroom closed to cameras) to appeal a four-game suspension handed down recently by the NFL. The punishment comes in light of his role in ""Deflategate"" last January. Rosenberg told the Times that she was under a lot of pressure and on a short deadline to get the sketch done. She said celebrity cases are the most difficult to cover since everybody knows their faces. But Rosenberg has been in the game for 35 years – sketching the likenesses “of public figures including Woody Allen, Martha Stewart, Bill Cosby and John Gotti.” See sketches from  celebrity trials involving Roger Clemens, Martha Stewart and Whitey Bulger in the gallery.",2015-08-13 19:54:31,31 fascinating sketches of famous court cases,,10,http://www.chron.com/
